,log_price,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_identity_verified,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds
4982,3,1,1,2,1,0,flexible,True,0,True,30,98,11234,1,1
4983,5,1,0,5,2,0,strict,True,1,True,36,97,90004,3,4
4984,4,0,1,1,1,0,flexible,True,0,True,7,100,10040,1,1
4985,5,0,0,4,1,0,strict,True,1,True,36,96,90035,1,2
4986,4,1,1,6,1,0,strict,True,4,True,2,60,02134,1,2
4987,4,2,1,2,1,1,flexible,False,1,True,7,100,90292,1,1
4988,4,0,0,4,1,0,moderate,True,5,True,9,100,60647,2,3
4989,4,1,1,2,1,0,flexible,False,1,True,8,98,90035,1,1
4990,4,0,0,2,1,0,moderate,True,2,True,5,92,94118,1,2
4991,6,3,0,6,1,1,strict,True,4,True,67,97,02108,2,3
4992,4,0,1,2,1,0,flexible,True,2,True,1,100,94118,1,1
4993,4,0,0,4,1,0,moderate,True,3,True,9,100,20001,1,2
4994,4,1,1,2,1,0,strict,True,4,True,34,96,02134,1,1
4995,5,1,0,4,1,0,strict,True,2,True,11,87,94112,3,3
4996,3,0,1,2,1,0,flexible,False,0,True,1,100,10032,1,1
4997,4,0,1,1,0,0,moderate,False,1,True,34,95,90245,1,1
4998,5,1,0,7,1,0,strict,False,1,True,1,100,90026,3,4
4999,5,0,0,5,1,0,strict,True,0,True,1,100,10036,2,4
5000,4,0,0,12,1,0,moderate,True,0,True,17,88,10454,2,4
5001,4,0,1,2,1,0,moderate,True,0,True,10,84,10025,1,1
5002,4,0,0,5,1,0,moderate,True,1,True,51,85,90020,1,3
5003,5,9,0,2,1,0,strict,True,0,True,6,93,11233,1,1
5004,5,0,0,4,1,0,strict,True,2,True,193,99,94107,1,2
5005,5,1,0,4,1,0,strict,True,0,True,2,80,11238,1,1
5006,3,1,1,2,1,0,moderate,True,0,True,30,98,11385,1,1
5007,4,1,1,2,1,0,flexible,False,0,True,42,81,11101,1,1
5008,4,0,1,2,1,0,strict,True,2,True,69,97,94102.0,1,1
5009,4,0,0,2,1,0,moderate,True,0,True,50,92,10029.0,1,1
5010,5,0,0,5,1,0,strict,True,0,True,49,93,10455,3,3
5011,4,0,1,2,2,0,moderate,True,5,True,51,94,60647,1,1
5012,4,0,1,1,1,0,strict,True,2,True,1,100,94110,1,1
5013,4,0,0,1,1,0,moderate,True,1,True,30,91,91107,1,1
5014,6,1,0,6,2,0,strict,True,1,True,2,100,90272,3,3
5015,3,1,1,1,1,0,strict,True,1,True,23,97,90016,1,1
5016,4,0,1,2,1,0,moderate,True,0,True,15,93,10002,1,1
5017,4,0,0,2,1,0,moderate,True,1,True,4,100,90291,1,1
5018,4,0,0,5,1,0,moderate,True,0,True,40,97,11238.0,0,2
5019,5,0,1,2,1,0,strict,True,0,True,12,93,10016,1,1
5020,5,0,0,6,2,0,flexible,True,5,True,32,99,60622,2,3
5021,2,1,1,2,1,0,flexible,True,5,True,19,89,60607,1,1
5022,5,1,0,3,1,0,strict,True,2,True,1,100,94117,2,2
5023,4,0,0,2,1,0,strict,True,0,True,2,90,11233.0,1,1
5024,4,0,0,2,1,0,moderate,True,1,True,23,89,90057,1,1
5025,4,0,0,4,1,0,strict,True,4,True,10,92,02120,2,2
5026,4,0,0,4,1,0,strict,True,1,True,30,86,90005,1,1
5027,3,2,1,4,1,0,flexible,True,4,True,38,96,02125,2,4
5028,4,3,0,4,1,0,strict,True,1,True,19,98,90036,2,2
5029,2,7,2,1,3,0,flexible,True,1,True,12,82,90018,1,1
5030,5,2,0,6,2,0,strict,True,1,True,38,94,90291,3,3
5031,5,9,0,3,1,0,strict,True,0,True,306,94,11211.0,1,2
5032,4,0,0,4,1,0,strict,True,1,True,36,95,90046,0,2
5033,4,0,0,2,1,0,moderate,True,0,True,35,99,11104,0,1
5034,5,0,0,6,2,0,strict,True,3,True,165,96,20001,2,4
5035,4,1,0,2,1,0,strict,True,1,True,24,98,90045,1,1
5036,6,1,0,6,2,0,strict,True,2,True,39,97,94107,3,3
5037,4,0,0,4,1,0,strict,True,0,True,39,95,10452.0,1,2
5038,4,0,0,7,1,0,strict,True,0,True,27,94,11106,1,4
5039,4,0,0,2,1,0,strict,True,1,True,68,87,90046,1,1
5040,5,0,0,12,2,0,strict,True,0,True,42,94,11106,2,5
5041,4,1,1,2,1,0,strict,True,4,True,41,95,02132,1,1
5042,5,0,0,3,1,0,moderate,True,2,True,44,96,94133,1,2
5043,5,0,0,4,2,0,strict,True,1,True,29,97,90024,2,2
5044,4,0,0,1,1,0,flexible,False,0,True,1,80,11105,0,1
5045,5,0,0,4,1,0,strict,True,0,True,148,94,10013,1,2
5046,4,1,0,6,2,0,moderate,True,0,True,22,94,11418,2,4
5047,3,1,1,2,1,0,strict,True,1,True,49,96,90047,1,1
5048,4,0,0,4,1,0,moderate,False,0,True,4,93,11231.0,1,1
5049,4,0,1,2,1,0,strict,True,0,True,15,92,10027,1,1
5050,5,0,0,4,1,0,strict,True,0,True,65,94,10023,1,2
5051,4,0,1,2,1,0,moderate,True,2,True,11,98,94110,1,1
5052,5,0,0,4,1,0,flexible,False,3,True,7,86,20037,0,1
5053,3,3,2,1,1,0,flexible,True,0,True,10,96,11222,1,1
5054,5,1,0,3,1,0,strict,True,2,True,70,93,94109,1,3
5055,4,0,1,2,1,0,moderate,True,0,True,19,93,11226,1,1
5056,5,1,0,4,1,0,flexible,True,2,True,2,100,94110,2,2
5057,4,0,0,2,1,0,strict,True,4,True,8,100,02108,1,1
5058,4,4,1,2,1,0,moderate,True,0,True,15,99,11206,1,2
5059,5,1,0,4,1,0,strict,True,1,True,17,100,90039,1,2
5060,5,4,0,4,2,0,moderate,True,5,True,303,98,60657,2,2
5061,4,0,0,4,1,0,strict,True,0,True,9,89,10128,1,2
5062,4,1,1,6,1,0,flexible,True,1,True,6,93,91107,1,3
5063,5,0,0,8,1,0,strict,True,0,True,94,95,11213.0,3,6
5064,3,1,1,2,3,0,strict,True,1,True,57,85,90006,1,1
5065,5,1,0,6,1,0,strict,True,2,True,10,96,94116,3,4
5066,4,1,1,2,1,1,flexible,False,3,True,5,87,20011,1,1
5067,4,0,0,4,1,0,moderate,True,5,True,195,93,60624,0,2
5068,4,0,1,2,1,0,flexible,False,0,True,9,95,11213.0,1,1
5069,5,0,0,9,1,0,flexible,True,0,True,24,82,11213.0,3,7
5070,4,0,1,2,1,0,moderate,True,0,True,6,93,11226,1,1
5071,4,1,0,6,2,0,moderate,True,1,True,11,96,90039,2,3
5072,5,0,0,2,1,0,moderate,True,0,True,6,90,10009,1,1
5073,3,0,1,1,1,0,moderate,True,3,True,14,98,20002,1,1
5074,4,0,0,2,1,0,strict,True,0,True,84,98,10039,1,2
5075,3,0,1,2,1,0,flexible,False,0,True,27,89,10456,1,1
5076,5,1,0,4,2,0,strict,True,1,True,28,99,90038,2,2
5077,3,3,1,2,1,0,strict,True,1,True,91,97,90036,1,1
5078,5,0,0,4,1,0,moderate,True,1,True,39,94,90017,1,1
5079,5,1,0,4,2,0,strict,True,2,True,5,100,94118,3,3
5080,4,1,1,2,2,0,moderate,True,1,True,40,98,91307,1,1
5081,4,0,1,3,1,0,strict,True,1,True,53,94,90069,1,1
5082,4,0,2,2,1,0,strict,True,0,True,23,96,10075,1,2
5083,4,5,0,2,1,0,moderate,True,1,True,11,100,90039,0,1
5084,4,0,0,4,1,0,strict,True,0,True,128,85,10010,1,2
5085,4,7,1,2,1,0,strict,True,5,True,16,96,60641,1,1
5086,4,2,1,2,1,0,strict,True,0,True,20,98,10019,1,1
5087,4,4,0,3,1,0,moderate,True,5,True,34,98,60642,2,1
5088,4,0,1,1,1,1,flexible,True,4,True,5,100,02134,1,1
5089,3,0,1,3,1,0,flexible,True,5,True,47,88,60641,1,2
5090,4,0,1,6,1,0,moderate,True,0,True,13,100,11211.0,2,3
5091,5,0,0,6,1,0,strict,True,4,True,141,94,02108,2,3
5092,5,0,0,2,1,0,strict,True,0,True,33,98,11211.0,1,1
5093,3,1,1,2,1,0,strict,False,5,True,13,97,60632,1,1
5094,5,0,0,4,1,0,moderate,True,1,True,15,93,90017,1,1
5095,4,1,1,2,1,0,strict,True,3,True,1,100,20002,1,1
5096,4,3,0,3,1,0,strict,True,0,True,51,98,11215,1,2
5097,5,0,1,2,1,0,strict,True,4,True,2,100,02108,1,1
5098,5,4,0,3,1,0,moderate,False,1,True,12,100,90292,1,1
5099,4,0,0,2,1,0,moderate,True,0,True,17,96,11238.0,1,1
5100,5,1,0,2,1,0,strict,True,2,True,59,93,94117,0,1
5101,4,0,0,2,1,0,flexible,False,1,True,7,97,90405,1,1
5102,4,0,0,2,1,0,strict,True,1,True,14,95,90291,0,1
5103,4,0,1,2,1,0,moderate,True,0,True,86,91,10002,1,1
5104,4,0,1,2,1,0,flexible,False,0,True,55,94,10026,1,1
5105,4,0,1,2,1,0,strict,True,0,True,9,98,11355,1,1
5106,5,1,0,8,2,0,moderate,True,1,True,24,98,90027,3,4
5107,4,0,0,3,1,0,moderate,True,1,True,17,98,90272,1,1
5108,4,0,0,3,1,0,strict,True,1,True,8,88,90291,1,1
5109,4,0,1,2,1,0,flexible,True,1,True,2,80,90405,1,1
5110,4,1,1,6,1,0,moderate,True,5,True,1,100,60609,1,4
5111,4,0,1,2,1,0,strict,True,0,True,24,97,11211.0,1,1
5112,4,0,1,2,1,0,strict,True,0,True,24,96,10016,1,1
5113,5,0,0,12,2,0,strict,True,5,True,2,100,60657,5,8
5114,4,0,1,2,1,0,moderate,False,0,True,6,100,11222,1,1
5115,3,0,1,2,1,0,moderate,True,1,True,38,91,90027,1,1
5116,4,0,0,2,1,0,strict,False,1,True,1,20,90036,1,1
5117,5,0,0,4,1,0,moderate,True,0,True,22,93,10025,1,1
5118,5,0,0,2,1,0,flexible,False,2,True,2,100,94133,1,1
5119,4,0,0,2,1,0,moderate,True,1,True,8,100,90291,1,1
5120,5,2,0,6,1,0,strict,True,2,True,8,98,94115.0,3,3
5121,3,0,1,2,1,0,strict,False,0,True,47,89,10462,1,1
5122,5,0,0,3,1,0,strict,True,1,True,9,89,90015,1,2
5123,4,0,1,1,1,0,moderate,True,0,True,7,100,11101,1,1
5124,5,0,0,3,1,0,strict,True,0,True,26,92,10065,0,2
5125,3,0,0,1,1,0,strict,True,5,True,53,94,60602,0,1
5126,6,0,0,2,1,0,strict,False,0,True,7,98,11201.0,0,1
5127,4,0,1,3,1,0,strict,False,0,True,29,97,11231.0,1,1
5128,5,0,1,1,1,0,moderate,True,2,True,1,100,94121,1,1
5129,4,1,1,3,1,0,strict,True,0,True,20,84,11374,1,2
5130,5,0,0,4,1,0,strict,True,0,True,18,97,11201.0,2,3
5131,4,14,0,2,1,0,moderate,True,1,True,222,95,90290,0,1
5132,4,0,1,2,1,0,strict,True,0,True,73,91,10021,1,1
5133,4,1,1,2,1,0,strict,True,1,True,25,98,90068,1,1
5134,4,0,0,3,1,0,strict,True,1,True,3,100,90036,1,2
5135,3,3,1,2,1,0,strict,True,4,True,5,100,02130,1,1
5136,4,0,0,3,1,0,strict,False,0,True,66,95,11233,2,2
5137,4,0,1,4,1,0,strict,True,1,True,44,97,90036,1,2
5138,5,0,0,4,1,0,flexible,True,2,True,2,90,94114,1,2
5139,4,0,0,4,1,0,strict,True,1,True,43,95,90291,1,1
5140,4,0,1,2,1,0,strict,True,0,True,89,96,10036,1,2
5141,4,0,1,2,1,0,strict,True,5,True,27,91,60626,1,1
5142,3,1,2,7,3,0,moderate,True,1,True,2,100,91605,1,6
5143,5,0,0,3,1,0,strict,True,0,True,56,95,11201,1,2
5144,4,0,0,5,1,0,strict,True,4,True,99,98,02127,2,2
5145,5,0,0,4,1,0,moderate,True,0,True,18,92,10002,2,3
5146,3,0,2,4,1,0,strict,True,0,True,72,96,11229,1,4
5147,5,2,0,4,2,0,strict,True,2,True,2,100,94131,2,2
5148,4,0,1,2,1,0,moderate,True,0,True,36,97,11205.0,1,1
5149,7,4,1,16,2,0,moderate,True,0,True,17,89,10119.0,1,1
5150,3,0,1,2,1,0,moderate,True,0,True,21,93,11225,1,1
5151,4,0,0,2,1,0,strict,True,0,True,1,100,11233,1,1
5152,4,0,0,2,1,0,moderate,False,0,True,3,90,11211.0,1,1
5153,4,0,0,2,1,0,strict,True,4,True,11,90,02215,1,1
5154,4,0,0,2,1,0,strict,True,2,True,71,91,94131,0,1
5155,4,0,0,4,1,0,strict,True,0,True,66,92,11233,2,3
5156,5,0,0,4,2,0,strict,True,0,True,3,100,10011.0,2,2
5157,5,1,0,6,2,0,strict,True,1,True,63,99,90603,3,4
5158,4,1,1,2,1,0,flexible,True,1,True,53,95,90027,1,1
5159,4,0,0,2,1,0,strict,True,2,True,118,97,94110,1,1
5160,3,0,1,1,1,0,strict,False,0,True,15,99,11216,1,1
5161,5,1,0,16,5,0,flexible,True,0,True,15,80,11432,5,5
5162,5,0,0,3,1,0,strict,True,4,True,8,100,02113,1,1
5163,4,0,1,2,1,0,strict,True,0,True,15,92,10128,1,1
5164,5,1,0,6,1,0,moderate,True,4,True,5,100,02132,3,4
5165,5,1,1,2,1,0,moderate,True,2,True,47,98,94110,1,1
5166,4,0,1,2,1,0,strict,True,0,True,78,95,11213.0,1,1
5167,3,0,1,1,1,0,moderate,True,0,True,57,89,11216,1,1
5168,5,4,0,3,1,0,strict,True,0,True,8,100,10002.0,1,1
5169,4,0,1,2,1,0,moderate,False,5,True,4,95,60622,1,1
5170,5,0,0,2,1,0,strict,True,0,True,20,100,10031,1,1
5171,4,0,1,1,1,0,strict,True,0,True,9,87,11205,1,1
5172,4,0,0,4,1,0,moderate,True,1,True,48,86,90802,1,1
5173,4,1,1,2,1,0,flexible,False,4,True,37,95,02130,1,1
5174,5,8,0,3,1,0,strict,True,1,True,1,100,90265,1,1
5175,4,11,1,3,1,0,moderate,True,1,True,22,85,91008,1,2
5176,6,0,0,7,1,0,strict,True,0,True,77,91,10036,3,4
5177,4,0,1,2,1,0,flexible,False,0,True,1,80,10031,1,1
5178,4,0,1,2,1,0,flexible,False,0,True,1,100,11217,1,1
5179,4,0,0,4,1,0,strict,True,1,True,18,90,90291,0,1
5180,4,0,0,2,1,0,strict,True,1,True,69,90,90048,1,1
5181,4,0,0,4,1,0,moderate,True,0,True,77,95,11233,1,1
5182,4,9,0,2,1,0,strict,True,0,True,9,78,10029.0,1,1
5183,4,0,1,2,2,0,moderate,False,0,True,3,100,11211.0,1,1
5184,4,0,1,1,1,0,moderate,True,0,True,13,100,10021,1,1
5185,4,24,0,2,2,0,strict,True,1,True,1,100,91335,1,1
5186,5,0,0,2,1,0,strict,True,1,True,16,95,90401,1,1
5187,4,0,2,2,1,2,flexible,False,1,True,7,100,90068,1,1
5188,3,0,1,4,1,0,strict,True,5,True,15,92,60640,1,3
5189,5,0,0,3,1,0,moderate,True,0,True,65,93,10027,1,1
5190,6,0,0,16,3,0,strict,True,4,True,28,91,02116,7,7
5191,4,0,0,2,1,0,flexible,True,0,True,1,100,11217,1,1
5192,3,0,1,2,1,0,strict,True,0,True,16,87,11233,1,1
5193,5,0,0,7,1,0,strict,True,0,True,6,97,10036,2,4
5194,5,0,0,3,1,0,flexible,True,0,True,24,97,11211.0,1,1
5195,4,0,2,1,1,0,moderate,True,0,True,4,100,10013.0,1,1
5196,5,0,0,4,1,0,strict,True,0,True,2,80,10003,1,2
5197,6,2,0,5,2,0,strict,True,2,True,50,98,94123,2,2
5198,3,0,1,2,1,0,strict,True,0,True,22,87,11222,1,1
5199,3,0,0,7,1,0,strict,True,0,True,63,88,11102,1,4
5200,4,0,1,1,1,0,moderate,True,0,True,36,95,10026,0,1
5201,4,0,1,2,1,0,strict,True,0,True,169,90,10009.0,1,1
5202,3,1,1,1,1,1,strict,True,5,True,53,97,60608,1,1
5203,4,0,1,4,1,0,strict,True,0,True,43,87,10032,1,1
5204,4,0,0,5,1,0,strict,True,4,True,93,93,02109,1,4
5205,3,0,1,1,1,0,strict,True,0,True,29,97,11237,1,1
5206,4,0,1,2,1,0,flexible,True,0,True,23,100,10030,1,1
5207,4,0,0,4,1,0,strict,True,0,True,71,94,10016,1,2
5208,5,0,0,5,1,0,strict,True,2,True,5,92,94117,2,2
5209,4,1,1,2,1,0,strict,True,3,True,11,93,20002,1,1
5210,6,0,0,8,2,0,strict,True,0,True,3,100,10028,4,5
5211,5,0,0,1,1,0,moderate,True,2,True,112,99,94109,1,1
5212,4,5,0,2,1,0,strict,True,1,True,123,99,90046,1,1
5213,5,0,0,5,1,0,strict,True,0,True,3,60,10021,1,4
5214,4,0,1,2,1,0,strict,True,1,True,47,96,90034,1,1
5215,4,0,1,2,1,0,strict,True,0,True,11,96,10025,1,1
5216,5,1,0,5,2,0,strict,True,1,True,2,100,91335,2,2
5217,4,0,0,2,1,0,strict,False,4,True,28,92,02118,0,1
5218,4,2,1,2,1,0,moderate,True,4,True,50,99,02130,1,1
5219,4,0,1,3,1,0,strict,False,4,True,9,84,02143,1,1
5220,5,1,1,3,1,0,flexible,True,0,True,3,93,11217,1,1
5221,4,0,0,2,1,0,strict,True,2,True,13,93,94102,0,1
5222,5,0,0,6,1,0,strict,True,0,True,13,91,10011.0,2,3
5223,3,0,2,1,1,0,flexible,False,1,True,2,90,90027,1,1
5224,3,1,1,1,1,0,strict,True,1,True,10,88,90049,1,1
5225,3,1,1,2,1,0,strict,True,0,True,17,95,11221,1,1
5226,4,0,1,2,1,0,flexible,True,0,True,4,95,11211.0,1,1
5227,4,0,0,4,1,0,moderate,True,0,True,4,95,10031,1,2
5228,5,0,1,2,1,0,strict,True,0,True,38,92,10024,1,1
5229,5,8,0,6,1,0,moderate,True,1,True,31,99,90803,2,3
5230,4,0,1,1,1,0,flexible,True,0,True,1,80,10021,1,2
5231,3,0,1,2,1,1,flexible,True,0,True,14,98,11221,1,1
5232,4,0,0,6,2,0,strict,True,1,True,15,83,90036,2,3
5233,4,0,2,2,1,0,moderate,True,0,True,21,99,10024,1,2
5234,3,1,1,1,1,0,flexible,True,1,True,16,98,90805,1,1
5235,4,1,1,2,1,0,moderate,False,0,True,13,100,11101,1,1
5236,4,0,0,4,2,0,strict,True,1,True,12,98,90291,2,2
5237,5,2,0,4,1,0,strict,True,2,True,71,97,94117.0,2,2
5238,5,1,0,2,1,0,strict,True,1,True,13,97,90278,1,1
5239,4,1,1,2,1,0,strict,True,4,True,4,100,02131,1,1
5240,5,0,0,6,2,0,moderate,True,1,True,12,92,90017,2,3
5241,4,0,0,2,1,0,moderate,True,0,True,2,100,10075,1,1
5242,5,6,0,2,1,0,strict,True,1,True,36,98,90265,0,1
5243,3,1,1,2,1,0,moderate,True,0,True,2,70,11225,1,1
5244,4,1,0,2,1,0,moderate,True,1,True,108,94,90232,0,1
5245,4,0,0,2,1,0,moderate,True,3,True,16,99,20018,1,1
5246,5,0,0,2,1,0,strict,False,0,True,13,98,11106,1,1
5247,5,0,0,2,1,0,strict,True,0,True,1,100,10009.0,0,1
5248,4,0,0,5,1,0,strict,True,4,True,36,91,02215,1,2
5249,4,1,1,14,2,0,flexible,True,5,True,9,98,60647,1,1
5250,5,0,0,4,1,0,moderate,True,0,True,1,100,10013.0,1,1
5251,4,0,0,2,1,0,moderate,False,0,True,21,97,11216.0,1,1
5252,4,0,1,2,1,0,flexible,True,0,True,14,96,11249.0,1,1
5253,4,1,1,3,1,0,moderate,True,0,True,11,100,11217,1,2
5254,4,1,1,2,1,0,strict,True,0,True,1,100,11434,0,1
5255,5,1,0,4,1,0,strict,True,1,True,107,96,90277,1,1
5256,4,0,0,3,1,0,strict,True,1,True,13,85,90046,0,1
5257,5,0,0,6,1,0,strict,True,0,True,56,91,11103,2,5
5258,4,1,0,6,2,0,strict,True,1,True,15,96,91731,3,3
5259,4,0,1,2,1,0,moderate,True,1,True,165,98,90403,1,1
5260,5,1,0,6,1,0,strict,True,1,True,71,92,90068,2,3
5261,4,1,1,2,1,0,flexible,True,1,True,26,99,91776,1,1
5262,4,0,0,2,1,0,strict,True,0,True,67,95,10002,1,1
5263,4,0,0,5,1,0,strict,True,0,True,25,87,10029.0,1,3
5264,4,0,0,4,1,0,strict,True,5,True,19,99,60622,2,2
5265,4,1,1,3,1,0,strict,True,0,True,16,99,11355,1,2
5266,4,1,0,4,1,0,strict,True,0,True,107,91,10470,1,2
5267,4,1,1,3,1,0,strict,True,0,True,24,97,11358,1,1
5268,4,0,1,2,1,0,strict,True,0,True,17,96,10014,1,1
5269,4,1,1,2,1,0,flexible,True,3,True,33,92,20009,0,1
5270,4,0,0,10,1,0,strict,True,0,True,11,80,11105,3,6
5271,5,0,0,6,3,0,strict,True,0,True,15,100,11205,3,3
5272,4,1,0,6,1,0,flexible,True,0,True,8,98,11377,1,3
5273,4,1,0,6,1,0,strict,True,5,True,59,96,60640,3,4
5274,5,1,1,2,1,0,strict,True,2,True,11,93,94109,1,1
5275,4,0,0,3,1,0,flexible,True,0,True,2,100,11102,1,1
5276,4,0,1,2,1,0,flexible,True,0,True,40,94,10128,1,1
5277,4,5,0,2,1,0,moderate,True,3,True,48,98,20011,0,1
5278,4,0,1,1,1,0,flexible,False,0,True,2,60,10002,1,1
5279,4,1,1,2,1,0,moderate,True,4,True,22,100,02130,1,1
5280,4,1,1,2,1,0,moderate,True,1,True,228,99,90066,1,1
5281,4,0,0,1,1,0,moderate,True,0,True,6,84,10025,0,1
5282,4,0,0,2,1,0,moderate,True,1,True,103,93,90006,1,1
5283,4,0,0,2,1,0,moderate,False,0,True,18,95,11104,1,1
5284,3,1,1,2,1,0,strict,True,0,True,3,93,10460,1,1
5285,4,0,0,2,1,0,strict,True,3,True,31,98,20036,1,1
5286,4,7,1,2,1,0,moderate,False,1,True,55,94,91011,1,1
5287,5,0,0,4,1,0,moderate,True,3,True,11,84,20002,2,2
5288,4,0,1,2,1,0,moderate,False,0,True,13,94,11213.0,1,1
5289,5,0,0,8,1,0,moderate,True,1,True,68,91,90046,2,4
5290,3,0,1,1,1,0,strict,False,0,True,3,100,11101,1,1
5291,4,0,0,4,1,0,strict,True,0,True,51,91,10027,0,2
5292,4,0,1,1,2,0,flexible,True,1,True,13,89,90006,1,1
5293,3,0,1,1,1,0,strict,True,0,True,4,100,11216,1,1
5294,5,3,0,3,1,0,strict,True,1,True,31,98,90265,1,2
5295,4,0,1,2,1,0,strict,True,0,True,4,95,10128,1,1
5296,4,0,2,1,1,4,moderate,False,0,True,4,100,10003.0,1,1
5297,4,1,1,2,1,0,flexible,True,1,True,12,98,90026,1,1
5298,3,1,1,2,0,0,strict,True,1,True,25,83,90006,1,1
5299,4,0,0,4,1,0,strict,False,0,True,5,100,11237,2,2
5300,4,16,0,2,1,0,moderate,True,1,True,4,100,91436,1,2
5301,4,0,0,2,1,0,strict,True,1,True,33,94,90035,0,1
5302,5,0,0,6,1,0,strict,True,4,True,36,94,02113,3,3
5303,4,0,0,2,1,0,moderate,True,1,True,15,99,91106,1,1
5304,4,0,0,4,1,0,strict,True,1,True,13,94,90028,1,1
5305,5,0,0,4,1,0,strict,True,0,True,103,97,10012,1,2
5306,5,2,0,14,2,0,strict,True,0,True,5,75,11231.0,4,9
5307,5,1,0,4,2,0,strict,True,1,True,23,96,90027,2,2
5308,6,1,0,6,2,0,strict,True,2,True,71,99,94131,3,4
5309,3,0,1,2,1,0,flexible,False,5,True,99,94,60642,1,1
5310,3,0,1,2,1,0,moderate,True,0,True,5,96,11238,1,1
5311,5,0,0,6,1,0,strict,True,0,True,45,92,10011.0,2,3
5312,3,0,1,1,1,0,moderate,True,0,True,23,93,11225,1,1
5313,4,1,1,2,1,0,moderate,True,1,True,16,100,90066,1,1
5314,4,2,0,2,1,0,moderate,True,3,True,1,100,20024,0,1
5315,4,0,0,3,1,0,strict,True,0,True,27,81,11206,1,2
5316,3,1,1,2,1,0,strict,True,0,True,9,96,11356.0,1,1
5317,5,2,0,2,1,0,flexible,False,2,True,12,95,94114,1,1
5318,4,0,1,1,1,0,strict,True,0,True,1,100,10029.0,1,1
5319,3,1,1,1,0,0,moderate,False,1,True,4,100,91780,1,1
5320,5,1,0,4,1,0,strict,True,1,True,84,99,90026,2,2
5321,4,6,0,6,1,0,strict,True,1,True,1,80,90505,1,2
5322,3,0,1,1,1,0,moderate,True,0,True,3,100,11230,1,1
5323,3,1,1,2,1,0,flexible,True,0,True,129,78,11221,1,1
5324,4,0,1,2,1,0,flexible,True,0,True,12,95,11206,1,2
5325,4,0,1,3,1,0,flexible,True,1,True,83,93,91801,1,1
5326,4,0,1,1,1,0,strict,True,2,True,19,97,94109,1,1
5327,4,0,1,2,1,0,moderate,True,0,True,80,96,11237,1,1
5328,4,0,1,2,1,0,strict,True,0,True,61,93,10002,1,1
5329,5,1,0,6,1,0,moderate,True,1,True,18,97,90272,3,3
5330,5,0,0,3,1,0,strict,True,0,True,2,100,10014,2,2
5331,4,1,1,1,1,0,flexible,True,2,True,2,90,94122,1,1
5332,5,0,0,5,1,0,strict,True,0,True,1,100,11206,2,2
5333,3,4,1,2,1,0,flexible,True,0,True,5,88,11211.0,1,1
5334,4,0,1,2,1,0,moderate,True,0,True,27,83,10029.0,1,1
5335,5,1,0,4,2,0,flexible,False,1,True,33,100,90065,3,2
5336,4,0,0,6,1,0,strict,True,1,True,16,99,90038,1,3
5337,4,0,0,4,2,0,moderate,True,0,True,4,93,10012,2,2
5338,3,1,2,1,2,0,moderate,True,1,True,8,88,90047,1,1
5339,4,0,0,2,1,0,moderate,True,0,True,20,94,10006,0,1
5340,4,0,0,2,1,0,flexible,True,0,True,1,100,11211.0,1,1
5341,4,0,0,2,1,0,moderate,True,0,True,12,98,11226,1,1
5342,3,0,1,2,2,0,moderate,True,0,True,11,96,11221,1,1
5343,4,0,0,3,1,0,moderate,False,3,True,12,100,20002,0,2
5344,4,2,1,1,1,0,flexible,True,4,True,18,99,02125,1,1
5345,4,0,0,4,1,0,moderate,True,0,True,236,88,10030,0,2
5346,4,0,1,2,1,0,strict,False,2,True,71,95,94123,1,1
5347,5,0,0,5,2,0,strict,True,0,True,84,90,10002,2,3
5348,4,4,2,2,1,0,strict,False,0,True,3,100,11206.0,1,2
5349,4,1,1,2,1,0,flexible,False,1,True,3,87,90063,1,1
5350,5,1,0,5,1,0,strict,False,1,True,205,94,90291,2,2
5351,5,0,1,2,1,0,strict,True,2,True,53,96,94158,1,1
5352,5,2,0,2,1,0,moderate,True,0,True,2,100,11103,1,1
5353,4,0,0,3,1,0,flexible,True,3,True,13,98,20001,1,1
5354,3,0,1,1,1,0,strict,False,0,True,1,100,11205,1,1
5355,3,1,2,1,2,0,strict,True,1,True,119,92,90046,1,1
5356,5,0,0,2,1,0,flexible,False,0,True,1,100,11201,1,1
5357,6,0,0,10,2,0,strict,True,0,True,6,90,10016,3,5
5358,3,0,1,1,2,0,strict,True,0,True,26,97,11206,1,1
5359,4,0,0,7,1,0,strict,True,1,True,17,91,90046,1,4
5360,6,1,0,8,3,0,moderate,False,5,True,4,100,60653,4,6
5361,5,0,1,2,1,0,moderate,False,0,True,27,98,10003,1,1
5362,4,0,1,2,1,0,flexible,False,0,True,10,94,11206,1,2
5363,5,0,0,4,2,0,moderate,True,2,True,18,98,94118,2,2
5364,4,0,1,2,1,0,flexible,True,1,True,19,97,90292,1,1
5365,4,0,1,1,1,0,strict,False,0,True,30,96,10128,1,1
5366,3,0,1,1,1,0,flexible,False,0,True,17,89,10462,0,1
5367,4,1,0,2,1,0,moderate,True,0,True,75,82,11434,1,2
5368,4,0,0,4,1,0,flexible,True,2,True,2,100,94122,0,2
5369,4,0,2,1,1,4,moderate,True,0,True,4,85,10031,1,1
5370,4,0,0,4,1,0,flexible,True,0,True,4,95,10017,0,1
